,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
82,"Huang Shang el príncipe demonio del Palacio Real, es reencarnado en la tierra como un débil humano y parece que ya tiene total libertad de las torturas de su padre, el rey demonio, adaptándose en el mundo teniendo un cuerpo humano débil sin ""Reiki"" se moldeara para vivir en la sociedad humana sin problemas o ser volverá tan fuerte como para acabar con el rey demonio... ""Tambien es un webcomic memero""",Seinen,MANHUA,Different Kings ( 2019 ),"Acción, Aventura, Comedia, Artes Marciales, Reencarnación",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fdf9374bbb0d.jpg,1.8K,5.8K,16.5K,4.2K,1.8K,1.1K,cd1ed48e-bd42-4171-968c-87fe14c01a10
83,"Maté a mi hermana menor y logré salirme con la mia. Pero en el día 100 después de su muerte, sucedió algo extraño ...",Seinen,MANHUA,Day 100 of My Sister's Disappearance ( 2016 ),"Psicológico, Sobrenatural",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b2fecdb118be.jpg,198,880,1.7K,236,174,209,5e23308f-c774-4810-a14e-33a00dc33ab6
84,"Su Destino fue robado al nacer, el príncipe del una vez mas Grande y Poderoso Imperio Zhou, Zhou Yuan, ha sido infectado por un veneno mortal y llevado por el destino a un dominio misterioso en donde conoce a una hermosa chica de verde, una extraña criatura parecida a un perro y un insondable anciano de negro..... Sigue a Zhou Yuan mientras se eleva por el torbellino del destino y busca la cima del cultivo.",Seinen,MANHUA,Yuan Zun ( 2017 ),"Acción, Artes Marciales, Aventura, Romance, Sobrenatural",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ff36cc708f08.jpg,2.3K,7.7K,22K,5K,2.2K,1.4K,514054fb-fae5-405f-a713-c00691f48492
85,"Yang Cheng es un joven huérfano que trabaja como guardaespaldas, saliendo del trabajo encuentra a su novia engañándolo con un empresario siendo avergonzado, humillado y golpeado jura que algún día se vengará. Sin embargo, borracho en el bosque una zombie hermosa lo mordió accidentalmente y se convirtió en un zombie con un super poder. Al día siguiente fue recomendado por su jefe para trabajar como guardaespaldas personal para la hija de una importante empresaria.",Seinen,MANHUA,Meinv da Xiao ( 2018 ),"Acción, Aventura, Apocalíptico, Comedia, Romance, Supervivencia, Harem",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bbe6d386dcf3.jpg,1.2K,3.4K,9.8K,1.9K,1K,746,a4c7c8b4-4355-4512-8be8-64ddd976e428
86,"Jun Xie era el asesino número uno de la tierra moderna. Sus habilidades y conocimiento en el campo de asesinato no tenían igual, sus logros no tenían precedentes, su reputación aterraba a todo el bajo mundo. Sin embargo, durante una misión para recuperar un tesoro místico, ocurrió un accidente… Ahora se llama Jun Moxie, un joven de dieciséis años con un súper nivel en libertinaje, único heredero de la decadente Familia Jun. Una familia de héroes valerosos de la que solo queda un anciano abuelo, un tío paralítico y un libertino como único heredero. ¡Aceptando las críticas y las miradas frías de este mundo con una sonrisa, comienza su nuevo viaje! ¡Su vida se verá marcada por su propia voluntad! ¡Se alzará hasta lo más alto! ¡El Monarca Malvado Jun Xie! “Con esta copa brindo por aquellos a los que maté en mi vida pasada. Perdónenme, pero no hay oportunidad para ustedes de lograr venganza. *trago*” “Con esta copa brindo por aquellos a los que les arrebataré la vida en mi nueva vida. Perdónenme, pero están destinados a morir en mis manos. ¡Salud!”",Seinen,MANHUA,Otherworldly Evil Monarch ( 2019 ),"Acción, Aventura, Drama, Harem, Artes Marciales, Reencarnación, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e0a53f8965b0.jpg,1.2K,3.6K,9.6K,2.4K,1.3K,718,014df80f-037a-4cd1-9b85-0c7e54c03313
87,"Yuwen Jun (Cheng) vino a Japón para casarse debido a un arreglo de la infancia. En su lugar, se metió en un emocionante viaje donde los maestros del kendo, las hermanas detective y los jóvenes desaparecidos de las familias ricas se enredaron con él. Yuwen Jun se sorprendió al enfrentar tantos incidentes inesperados: ""Acabo de casarme...""",Seinen,MANHUA,"Treading on Fire, Yuwen Jun! ( 2018 )","Acción, Aventura, Ecchi, Harem, Romance, Recuentos de la vida",9.00,CANCELADO,https://otakuteca.com/images/books/cover/5d277c65b3557.jpg,786,3K,10.7K,1.1K,576,597,19e4c255-4939-4c42-ae3f-15206c399409
88,"Habiendo sido forzado a un “cultivo forzado” con la fría emperatriz. ¡¡Jiang Han cortó una parte de su alma para escapar de ella!! Después de eso, renace en un nuevo cuerpo. En esta vida, se casa y vive con la familia de su novia, siendo experto en artes marciales y prácticas espirituales, veamos cómo va a sacudir el continente que está lleno de desdén.",Seinen,MANHUA,Mi Yerno es un Taoísta ( 2020 ),"Acción, Aventura, Harem, Artes Marciales, Reencarnación, Comedia, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6008ed895d33b.jpg,1.1K,3.3K,7.8K,2.4K,1.2K,510,e2d9fc60-22fe-45a6-96fe-421d736a3885
89,"Este no es un método de acupuntura ordinario, es un método de acupuntura que puede atraer bellezas. ! Realmente no es que no quiera tratar enfermedades y salvar a la gente, ¡pero resolveré mi soltería primero! ! ¡Así es! ! ¡El tratamiento de enfermedades y la salvación de personas son solo cuestiones de segundo plano!",Seinen,MANHUA,El acupunturista de nivel completo ( 2020 ),"Acción, Aventura, Ecchi, Artes Marciales",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f6af4269cd5f.jpg,608,1.9K,4.5K,1.1K,660,342,0168914a-f85d-454d-a6ba-7270bc4490bb
90,"Cuando llega el día del juicio final y el mundo se ve arrastrado al caos, comienzan a aparecer zombis y monstruos. La Tierra se convierte en un juego, los humanos se convierten en los más bajos de la pirámide alimenticia, la presa de todos los seres superiores. Después de luchar en el día del juicio final durante tres años, Kong Zhe regresó al día en que llegó el día del juicio final. Descubre que tiene sus recuerdos del pasado, pero a medida que pasa el tiempo se da cuenta de que tiene más cartas para jugar de las que esperaba ... ¿Cómo sobrevivirá en el día del juicio final?",Seinen,MANHUA,Empezando desde cero en el apocalipsis ( 2019 ),"Acción, Aventura, Demonios, Reencarnación, Apocalíptico, Romance, Ciencia Ficción",9.00,CANCELADO,https://otakuteca.com/images/books/cover/5ffd2714dc207.jpg,650,2.2K,4.3K,1.1K,659,398,90702dfd-6f6b-42bb-a39e-9d014b07a317
91,"Un súper teclado, la vida de regreso de un nerd tecnológico. ¡Dinero! ¡Muchachas! ¡Lo quiero todo! ¡Porque tengo un teclado mágico! Soy el Super Keyboard Man !!!",Seinen,MANHUA,Super Keyboard Man ( 2019 ),"Acción, Aventura, Ecchi, Fantasia, Harem, Romance, Ciencia Ficción",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ec0891e12c60.jpg,801,2.5K,5.1K,1.4K,886,467,8b0e1788-1669-4e2c-9d82-41a99a501d34
92,"Las ondas electromagnéticas crean un mundo ilusorio. ¡La usuaria de ondas electromagnéticas Wei Xiaoran entra y sale de este mundo, salvando a otros, así como a ella misma!",Shounen,MANHUA,Donde la radio puede llegar ( 2020 - 2020 ),"Girls Love, Vida Escolar, Superpoderes",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ee58aad22043.jpg,834,894,1.8K,668,181,91,93154109-6023-406e-86ae-5ddf11486001
93,"¿Emperador del mundo subterráneo (jefe de la mafia) Shen Ran convertido en ama de llaves? Sin mencionar el contrato para lavar y cocinar, ¿tengo que cepillar el inodoro para mi esposa? ? Olvídalo, lo que hizo a mi esposa tan hermosa, ¡esta ola no fue una pérdida! ¿Pero alguien se atreve a vencer la idea de mi esposa? ¡Esto realmente sucedió cuando mi Shen Ran era vegetariana! Atrévete a tocar a mi esposa con tu dedo.",Seinen,MANHUA,Strongest Son In Law ( 2020 ),"Acción, Aventura, Romance",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ec09d2b83528.jpg,1.5K,1.5K,3.3K,1K,508,234,1e4520cf-f4bd-4029-92a8-76c9325f2ea7
94,"La policía que ha estado viviendo de forma independiente, cruzó accidentalmente a otro mundo de camino al trabajo. ¿Qué tipo de historia contará en este mundo completamente desconocido?",Seinen,MANHUA,Cuando viajé a otro mundo me vi obligada a ser la Princesa ¿De la Ciudad? ( 2020 ),"Aventura, Drama, Fantasia, Romance, Tragedia",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fadf6a1a9642.jpg,814,3.6K,5.3K,2.5K,1.1K,528,f099deb0-d6e7-44ef-b04d-543ebc334dcc
95,"Lin Huan viajó a Lin Huan, el hijo de un rico empresario con el mismo nombre y apellido en otro mundo. Lin Huan en un mundo diferente originalmente tenía un rico pasado familiar, pero desde que Lin Huan nació, su familia ha sido como un mal. El negocio ha perdido dinero una y otra vez y la situación familiar se ha deteriorado. Al final, todas las propiedades familiares se venden, e incluso comer se ha convertido en un problema. Después de que Lin Huan se despertó durante el viaje, según su memoria, descubrió que en realidad estaba en la casa del ex rival Su.",Seinen,MANHUA,I Am A Supreme Son In Law ( 2020 ),"Acción, Comedia, Ecchi, Harem, Artes Marciales, Reencarnación, Superpoderes",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fc959be85296.jpg,797,2.3K,5.2K,1.5K,839,366,2df43cc5-c40e-4dd6-9284-1a69c4a95d0a
96,"""The Peerless Soldiers"" es una obra basada en el tema de los soldados que se retiran para resolver el problema del amor y el matrimonio. El soldado de comunicaciones Jiang Cheng se ve obligado a retirarse del ejército bajo presión familiar para casarse con alguien. Jiang Feng decide ingresar al Tian Ai College como profesor de educación física y perseguir los cuatro objetivos matrimoniales designados por la familia, junto con algunos contratiempos.",Seinen,MANHUA,The Peerless Soldier ( 2018 ),"Acción, Harem, Romance, Comedia, Drama, Vida Escolar",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5cf383d63611d.jpg,512,1.7K,4.7K,828,482,352,3d767b55-ff95-406b-8776-520db79e1d27
97,"Chen Fan murió en medio de la tribulación divina, habiendo alcanzado la cima en el mundo de la cultivación en menos de 500 años........ De alguna manera, y perdiendo su base de cultivo, pudo regresar a su juventud cuando aun vivía en la Tierra. Decidió recorrer el camino hacia la inmortalidad una vez más, pero con el conocimiento acumulado en su vida pasada, para sobrescribir sus errores pasados, eliminar sus remordimientos persistentes y consolidar una base de cultivo solida que garantice el éxito en su inevitable intento de ascender a un plano de existencia superior.......... “En mi vida pasada, llegué a la cima del universo. Miré desde arriba la infinidad de mundos, completamente solo..... En esta vida, quiero llegar a la cima pero estando acompañado"".",Seinen,MANHUA,Rebirth Of The Urban Immortal Cultivator ( 2019 ),"Acción, Aventura, Fantasia, Artes Marciales, Reencarnación, Romance",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e2a49a149cd9.jpg,3.4K,11K,33.8K,8.2K,3.2K,3K,b851c31e-9f7b-4688-8682-029d82a01f32
98,"Yo el Supremo ha regresado, los rencores de hace 4 años deben ser vengados, mataré a cualquiera que se interponga en mi venganza, no importa si es un demonio, un dios o el cielo mismo, todos perecerá bajo mi ira",Seinen,MANHUA,Metropolis Killing Arrogant Immortals ( 2020 ),"Acción, Drama, Harem, Artes Marciales, Romance, Tragedia",5.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f8df4e5d28b5.jpg,932,2.3K,6.2K,1.6K,774,409,52c61927-330d-47de-8275-dd6b74483d2c
99,"Xian Shang, un multimillonario estadounidense, se ve envuelto en un grave problema al enfrentarse con una corporación brasileña corrupta. La venganza sabe mejor servida fría.",Seinen,MANHUA,Winner Takes All,"Acción, Aventura, Artes Marciales, Misterio, Psicológico, Ciencia Ficción, Sobrenatural",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e5b269f72d1a.jpg,533,2.6K,5.8K,997,519,330,b86ce7f8-970c-49d2-9693-d4adb2951691
100,"Traicionado sin piedad por su amante y amigos de confianza, Tang Xiu descubrió que su alma regresó a su cuerpo anterior en la Tierra y, a pesar de haber pasado 10.000 años en el Mundo Inmortal, sólo ha pasado un año en la Tierra y muchas cosas han cambiado. Con un conocimiento inigualable, Tang Xiu protegerá a sus seres queridos y regresará al Mundo Inmortal para vengarse.",Seinen,MANHUA,Regreso del mundo de los inmortales. ( 2019 ),"Acción, Ecchi, Fantasia, Artes Marciales, Magia, Harem, Reencarnación",6.60,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5cc94ccd403b8.jpg,2.4K,6.6K,25.7K,4.4K,1.8K,1.7K,5b3a3a75-ed43-4120-afdf-75c8f09415c9
101,"Como discípulo leal, Ye Chen se dedicó a proteger el campo de medicina espiritual de su secta. Sin embargo, durante una pelea contra un enemigo, su dantian fue destruido. Su lealtad y dedicación a la secta no pudieron salvarlo. La lealtad que creía haber obtenido de sus compañeros y de su enamorada no pudo salvarlo del abandono. Por lo tanto, fue desterrado descaradamente de la secta. Con la ayuda de una estrella que cayó del cielo, Ye Chen empezó a volverse un cultivador muy fuerte. Luchando contra sus oponentes, desarrollando su vida legendaria y reescribiendo su propia historia...",Seinen,MANHUA,Immortal and Martial Venerable Emperor ( 2020 ),"Acción, Aventura, Artes Marciales, Comedia, Harem, Romance, Tragedia",9.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e39ffef877d1.jpg,2K,5.4K,17.1K,3.8K,1.7K,999,00cc483a-44a6-450b-917c-fce9e4435e78
102,Dos agentes secretos emprenden varios viajes en contra de un grupo de traficantes de droga. ¡Acompáñalos en sus aventuras y disfruta de sus extraños y excitantes momentos!,Seinen,MANHUA,SEX IS PART OF UNDERCOVER AGENT'S JOB? ( 2019 ),"Crimen, Ecchi, Policiaco",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6184fd4a1d686.jpg,922,3.7K,5.5K,2K,1.7K,1.3K,41bd133e-994f-4205-a924-428de96f1eb0
103,"Lin Feng un joven genio que alcanzó el estado wusheng a una increíble edad de 30 años, no podía aprender más de la secta. Mientras pasaba el rato, una extraña bebida color oro estaba frente a él, así que, ""¿Por qué no beberla?"" El agua dorada, una copa sellada y cultivada por 3 mil años con suficiente poder para inundar un mar espiritual entero y con un sorbo traer destrucción al mundo fue absorbida con éxito por Ling Feng pero, ""¿Dónde estoy?"" ""¿Acaso morí?"" El alma de Ling Feng transmigro hacia otro cuerpo con desgracia en su cultivo y familia. ""tengo la capacidad para volver a ser superior, no dejaré que este cuerpo sufra más"".",Seinen,MANHUA,Zhi Zun Shen Mo ( 2020 ),"Acción, Aventura, Ecchi, Fantasia, Harem, Artes Marciales, Reencarnación",6.67,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5dc8eb3b5b545.jpg,1.6K,4.5K,14.6K,2.9K,1.4K,779,c88ddacd-32cc-4bd6-b527-9a9d751071b7
104,"Skyfire Avenue es una calle que tiene 2048 metros de largo. Hay 168 tiendas aquí, y cada uno de los propietarios de las tiendas es un experto extremadamente poderoso. La Avenida no permite que ningún vehículo o robot pase a través de ella, mucho menos mecha. Incluso la policía de patrulla debe moverse a pie. Esto se debe a que esta es una calle para peatones, una calle para nobles, escondida dentro de este mundo de alta tecnología. Lan Jue, el más grande de los mercenarios, llamado ""Zeus"", se ha recluido aquí en Skyfire Avenue después de la muerte de su esposa. El nombre de su tienda es ""Joyería de Zeus"", y aquí, en Skyfire Avenue, se le ha dado el título, Jewel Master.",Seinen,MANHUA,Skyfire Avenue. ( 2020 ),"Acción, Artes Marciales, Romance, Vida Escolar, Mecha, Misterio, Harem",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e249ad367b7f.jpg,545,2.2K,4.3K,968,609,413,549e15b6-59a6-4d73-a850-b8d0fdddc166
105,"Alardeando todo el día, todos los días, a menudo aventurándose solo. ¡Alardeará para obtener el máximo poder en ese mundo de cultivación! El viajero de otro mundo Xu Que no siempre alardeaba, pero en aquel mundo tendrá que hacerlo.",Seinen,MANHUA,Sistema de alardeo definitivo ( 2018 ),"Aventura, Fantasia, Artes Marciales, Romance, Reencarnación, Acción, Harem",6.86,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c37bf826c56b.jpg,1.9K,5.7K,18K,3.8K,1.7K,1.4K,7fe2dcbb-e94c-43da-a55c-f0fa1d7da31b
106,"Soy Tang Xuan, un estudiante de secundaria con una suerte inusualmente mala, y mucho más cuando me acerco a una chica. Sin embargo, el primer día de mis vacaciones de verano, una chica de la nada se mudó a mi casa, ¡que resultó ser Sun Wukong, el Rey Mono! ¡Que dia! Como si eso no fuera suficiente, ella reveló que yo era la reencarnación de Tang Sanzang, ¡y que tendría que salvar el Cielo del Rey Infierno! ¡Pero todo lo que quiero es una vida pacífica común!",Seinen,MANHUA,I’m Not Tang Sanzang ( 2018 ),"Comedia, Drama, Ecchi, Fantasia",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d0d9bf590b5f.jpg,133,826,1.9K,217,138,125,5b6ccf24-68bb-4bb4-9846-2abc2b497440
107,"El señor de los cuatro mundos divinos, lord Xiao, fue traicionado por su hermano. Creó una trampa mortal que mató a Xiao. Después de milenios, el alma del señor encontró un recipiente, devolviendo a Xiao Fan a la vida. Derramó sangre divina, capturó el castillo celestial, el destino incierto de su amada esposa... todo esto encendió el fuego del odio en su corazón. Y ahora pretende volver a su morada divina detrás de las cabezas de los traidores y quitarles la vida. Poseedor del todopoderoso Dantian, abrirá el cielo y la tierra, absorberá la oscuridad y la luz, destruirá el yin y el yang!",Seinen,MANHUA,Swallow the Whole World ( 2020 ),"Acción, Fantasia, Artes Marciales, Reencarnación, Superpoderes",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e8d051373df6.jpg,668,2.2K,4.7K,1.2K,677,295,3cc24ee6-cbe4-4091-b880-27b0752670bd
108,"El líder demonio Di Shi Tian fue traicionado por su discipulo más confiable y pereció bajo el ataque combinado de las Cinco Sectas. Cuando el mundo pensó que habían vencido a los demonios, Shi Tian renace como un estudiante Mo Fan. Sin sus poderes y habilidades, y bajo el ataque de las Cinco Sectas, Di Shi Tian comienza su viaje de venganza.",Seinen,MANHUA,The Rebirth Of The Demon God ( 2020 ),"Acción, Aventura, Artes Marciales, Reencarnación, Romance, Harem, Comedia",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e636dd2d6321.jpg,1.8K,6.1K,19K,3.4K,1.6K,1.1K,8ab6c9c6-bd1a-4aa1-a3c8-6658301caaa1
109,"Chen BeiMing era un joven y talentoso cazador de la Alianza Celestial, hasta que fue traicionado y asesinado por los Cincos Lords. Él es resucitado al pasado con su memoria intacta y jura vengarse de los que le traicionaron. Con la ayuda de su hada de combate, el asciende hacia el camino de convertirse en el más fuerte otra vez...",Seinen,MANHUA,The Hunter ( 2018 ),"Acción, Aventura, Fantasia, Artes Marciales, Romance, Reencarnación",7.40,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6011898268588.jpg,2.3K,7K,28.9K,4.1K,1.8K,1.7K,e5bc9ee4-0e8e-4ac1-b79e-28fdcf89dd2b
110,"Como entrenador personal, ¡lo que Li Xiu tiene que hacer es sacar a sus miembros de la imperfección! ¿Estrella femenina con dolor lumbar? Ven a darte dos lecciones privadas, ¡vitalidad juvenil radiante! ¿La presidenta tiene dolor de estómago? ¡Ven y vete, toma mis lecciones privadas, empaca para deshacerte de la tía! No hay mujeres imperfectas en este mundo, si las hay es porque no me conocen.",Seinen,MANHUA,Goddess Personal Coach ( 2020 ),"Acción, Comedia, Harem, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f7d4733d22dd.jpg,611,2K,4.8K,1.2K,592,355,0045988f-d2d8-45d3-bdd8-696785c123b9
111,"Hace miles de años, el clan inmortal y el clan demonio luchaban por el universo. Para defender la paz y la justicia, el clan inmortal creó un misterioso luchador legendario, que se inmoló en miles de pedazos, flotando en el mundo. Y Lu Xiaofei hereda una pieza del luchador.",Seinen,MANHUA,The Legend Of The demon God ( 2019 ),"Acción, Comedia, Demonios, Fantasia, Sobrenatural",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e7c0c02b70be.jpg,270,1.3K,2.6K,483,326,209,1b5ecb99-850c-4be3-abf0-69f02ee80e6b
112,"Es la historia de un chico y su “mejor amigo” que emprenden la aventura en un juego de realidad virtual. Pero su relación podría cambiar de ser “amigos” a ser enemigos… Y la línea entre el mundo real y el virtual se vuelve borrosa, ¿cómo deberán enfrentarse a la verdad entonces?",Seinen,MANHUA,Level Up ( 2018 ),"Acción, Aventura, Comedia, Fantasia, Ciencia Ficción, Sobrenatural",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b37c790655f2.jpg,362,2.1K,5.3K,503,279,340,c3860517-49aa-4488-91bb-7b46a440a6a5
113,"Sinopsis ¡Esta es la historia de un hombre maldecido a vivir una vida de soledad! Ya sea que las mujeres sean de ocho u ochenta años, su habilidad maldita las afectara. Incluso el más leve contacto de piel causara que cualquier mujer caiga en un estado de incontrolable deseo y excitación. Así, nuestro héroe, Sun Lang, viajara por este mundo en busca de una forma de alivianar su maldición. Juró por su vida que antes de morir, el recobraría la habilidad de ayudar a una anciana a cruzar la calle inocentemente.",Seinen,MANHUA,My Great Sword ( 2018 ),"Acción, Aventura, Comedia, Ecchi, Fantasia, Artes Marciales",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bc53bc538c59.jpg,602,2.5K,7.6K,936,594,478,8d0057a6-f4ad-4f87-8a67-2808aa9a532a
114,"El Emperador del Trueno Chen Lei ha fallado en su destino y ha renacido en su juventud. Su familia aún no ha sido aniquilada y sus padres y familia aún no han muerto ...... Chen Lei está decidido a compensar su arrepentimiento! Con los recuerdos de su vida pasada, el talento sin igual de Chen Lei comienza un viaje de invencibilidad! ¡Protege a la familia, aplasta al enemigo y tráeme el mayor tesoro del mundo! Borracho en las rodillas de una bella mujer, despertando al poder, convirtiéndose en el supremo e invencible Emperador Inmortal!",Seinen,MANHUA,REBIRTH SUPREMACY,"Acción, Aventura, Comedia, Ecchi, Harem, Artes Marciales, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e8d618b760a9.jpg,900,3.3K,7.1K,1.7K,904,502,88ee9143-c2ea-4163-b968-e387663ad1c3
115,"¿Te estás flexionando frente a mí? ¡Mírame humillarte! ¿Mujer? ¡Tengo nueve de ellas! ¡Soy inigualable! ¡Sí, así de arrogante soy!",Seinen,MANHUA,Tengo Nueve Mujeres Discípulas ( 2037 ),"Acción, Aventura, Ecchi, Fantasia, Harem, Reencarnación, Romance",7.00,CANCELADO,https://otakuteca.com/images/books/cover/5f8e867437f29.jpg,668,2.2K,4.7K,1.3K,740,376,23486e6c-0592-44dd-b587-edeb701a3329
116,"¡Renacimiento nirvánico, el Emperador Demonio renace! ¡Un tonto Príncipe Consorte se transforma abruptamente en un Emperador Demonio, cultivando dos veces el Arte Secreto Demoníaco y el Arte Secreto Primitivo, demonios que asustan al mundo! ¡Pisando personajes viles, tomando a hermanos jurados bajo su mando, abrazando bellezas y logrando el Sendero Demon Dao más fuerte!",Seinen,MANHUA,Supreme Demon ( 2018 ),"Acción, Aventura, Fantasia, Artes Marciales",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c2eb2fa11d9c.jpg,467,1.4K,4.2K,663,411,226,c6cd1c4a-1a5a-4578-aaa2-af452e2c6bfb
117,"Cuando renació por primera vez, Yan Zhaoge pudo leer todos tipo de textos sagrados. En su segundo renacimiento, en pleno desarrollo de la civilización de las artes marciales, era como una persona que estaba acostumbrada a jugar al modo infierno y de repente se puso a jugar al modo fácil. ¡esto es demasiado genial! ¿Pero por qué la trama me parece extraña? ¿no es esta mi historia? ¿por qué parezco yo el villano que compite contra el protagonista?",Seinen,MANHUA,El Gran Villano,"Acción, Comedia, Artes Marciales, Reencarnación, Romance",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f4c77c87218f.jpg,884,3K,6K,1.7K,1.1K,535,73f80ae5-3ced-4838-96e6-33c349432a35
118,El graduado de la universidad Mu Siyun envió su currículum a la flota estelar por un capricho y de alguna manera se convirtió en el Almirante de la Flota. Esta es la historia de un almirante con un harén de 3000 mujeres soldados que conquistan el universo ...,Seinen,MANHUA,Iron Ladies ( 2017 ),"Acción, Comedia, Ecchi, Harem, Ciencia Ficción, Mecha, Militar",9.40,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5da03d38091e9.jpg,1.4K,5.9K,18.9K,3.2K,1.1K,1.2K,a696edb0-f0a7-401d-94e8-e82db703a9df
119,"El joven Han Hao, ¿aprendió que la novia pura resultó ser el juguete de un hombre rico? Después de verse como un neumático de repuesto, fue bendecido por la desgracia, y ganó el sistema más fuerte de cultivacion para inmortales.",Seinen,MANHUA,Strongest Cultivation System,"Acción, Fantasia, Artes Marciales",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e507d674a600.jpg,986,3K,8.1K,1.7K,1K,687,5a230e6f-7b95-434b-aa09-92f7f1dc5715
120,"Él ha sido transportado a otro mundo como el hijo adoptivo de una poderosa familia, pero los cielos son injustos y él es pésimo en la cultivación. Ahora los cielos sintiendo lástima de él, le han dado su propio espacio mágico. Sigue su viaje en este nuevo mundo.",Seinen,MANHUA,Martial God's Space ( 2018 ),"Acción, Aventura, Fantasia, Artes Marciales, Reencarnación",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5bc63b7c80440.jpg,1.1K,2.7K,9.4K,1.2K,686,480,c13fb431-d9de-4186-8e7d-8f8332952134
121,"Jun Jiu, la mano mágica de Huaxia, se destacó tanto en medicina como en veneno. Después del salto de tiempo, virtualmente se convirtió en un desperdicio que cualquiera podría humillar. ¿Un desperdicio? ¡Ella es buena en todo! Ella golpea a los tirones en la cara, hace poderosos elixires con facilidad, es dueña de una bestia mítica, ¡Y duerme con el emperador por la noche! Entonces, ¿quién es esa basura?",Josei,MANHUA,Estoy criando a un dios de otro mundo,"Aventura, Comedia, Fantasia, Artes Marciales, Reencarnación, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f9734ffc4bb8.jpg,843,3K,4.7K,2.3K,927,397,aa24f8bf-4088-452e-a051-31b6c991941e
122,"""El joven maestro Yang Wu, un hijo genio de la familia Yang, de una familia con titulo de Vizconde desde la Dinastía Xia, alcanzó la cima de las artes marciales a una edad temprana, fue enmarcado por una hermosa mujer y encarcelado. Tuvo la suerte de obtener la ayuda de un dios perro"" ""Si el cielo me presiona, yo lo dividiré, Si el suelo se opone a mi , ¡lo destrozaré!"" Esta es la historia de un Joven Dios de la Guerra, Yang Wu.",Seinen,MANHUA,First God of War ( 2019 ),"Acción, Aventura, Ecchi, Harem, Artes Marciales, Guerra, Fantasia",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5db2351223d4c.jpg,549,2.1K,4.8K,999,594,311,a757c1ea-ece2-4898-a573-c15b0b816c35
123,"Tiene una fuerza extraordinaria, pero en la sociedad es un inútil, solo puede ser un asesino nocturno. Despejar sus dudas en batalla es en lo que mas se ha esforzado. su nombre es Tang Yin, el es todo, el es una leyenda.....",Seinen,MANHUA,Tang Yin en Otro Mundo,"Acción, Artes Marciales, Fantasia, Aventura, Superpoderes, Harem, Sobrenatural",8.50,FINALIZADO,https://otakuteca.com/images/books/cover/25342_TMOManga5908827e9a78d.jpg,2.8K,6.5K,20.5K,3K,1.3K,1.1K,66c054b3-c7ba-4fbe-b288-161dd050bdb3
