,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
201,"""¡Haré lo que quieras para que experimentes tanto como quieras!"" Joon-Shik, es un bibliotecario temporal que ha renunciado a salir con mujeres debido a las decepciones que le han producido, ya que todas lo han dejando por su trabajo. Esto ha producido que el desarrolle personalidad fría con respecto a ellas... Hasta que conoce a una joven estudiante y... ¿Volverá a confiar en las mujeres? ¿O se alejara aun mas de ellas?.",Seinen,MANHWA,An Adult's Experiences ( 2018 ),"Romance, Ecchi, Comedia, Drama, Harem",6.00,FINALIZADO,https://otakuteca.com/images/books/cover/39573_TMOManga5b15e9066c84c.jpg,6.8K,3.7K,12.1K,1.8K,1.1K,920,676035fb-af16-4c76-a0c4-1883b5c88afc
202,"Del Artista de Brawling Go! llega esta nueva historia quien esta protagonizada por Namgi Hyeon quien ha terminado de montar el set-up definitivo para procurarse placer pese a su soltería. Sin embargo, su impaciencia le hace querer “hacerlo” mientras termina el proceso de migración de datos, cosa que termina en un fatal accidente. Ya en el más allá, y debido a cierto a error en su registro de muerte, se le da la oportunidad de pasar un año entero en un hotel habitado por hermosas chicas, ¡¡con una única condición…!!",Seinen,MANHWA,The Girls’ Nest ( 2020 ),"Comedia, Ecchi, Harem, Romance, Sobrenatural",7.00,FINALIZADO,https://otakuteca.com/images/books/cover/5f1718f4bbcbe.jpg,1.9K,4.4K,8.6K,2.6K,2K,1.2K,3a90c05a-c60a-437a-a744-83c2758d9e54
203,"Won-yeong siente la presión de la vida familiar. Recién desempleados y con una esposa y tres hijos que mantener, las facturas siguen acumulándose. Lo que es peor, no ha tenido sexo en más de un año… ¡Habla de estrés! Sin embargo, como único sostén de la familia, decide animar sus ideas y ganar algo de dinero como pueda. Cuando eres guapo, brillante y ansioso por complacer, el trabajo debería caer en tu regazo, ¿verdad? Afortunadamente para Won-yeong, no pasa mucho tiempo antes de que un viejo conocido reaparezca y haga una oferta que no pueda rechazar. ¡Es hora de hacer un buen uso de ese talento ... y de aliviar algo de ese “estrés” reprimido también!",Seinen,MANHWA,Daddy’s Wild Oats,"Drama, Ecchi, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f919a9514ea2.jpg,794,3.3K,6.3K,2K,1.7K,1.1K,5678a82a-80d0-407c-83d6-cad3f2a3bb70
204,"Sion, descendiente del clan Kronos. Un antiguo clan que fue erradicado por los caballeros santos. Como último aliento de éste, 4 descendientes son encargados de vengar al clan y revivirlo. Sion vive con eso en mente pero, si no puede mantenerse vivo ¿Cómo vengará a su clan? Sion decide venderse como esclavo sin saber que ese sendero lo llevará a ser un legendario nigromante que pondrá al continente oeste de cabeza.",Seinen,MANHWA,Blind Faith Descent ( 2016 ),"Acción, Aventura, Fantasia, Magia, Thriller, Ecchi, Gore",8.99,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ec629ff2268c.jpg,414,2.7K,5.8K,490,353,368,8a607b3e-b3a2-4d00-bf05-2036f0f319ef
205,"Kim Jae Hyun nunca ha sido bueno en los estudios, Jae Hyun pensó sobre ser Actor Porno, pero en Corea la industria del XXX es ilegal, pero para la suerte del protagonista los vídeos porno estan empezando a legalizarse...!!!",Seinen,MANHWA,Hentai Campus ( 2016 ),"Ecchi, Comedia, Drama, Harem, Romance, Vida Escolar",7.00,FINALIZADO,https://otakuteca.com/images/books/cover/20631_TMOManga58104dc0a7758.jpg,7.2K,6K,13.6K,2K,1.3K,1.1K,100ca865-f62b-4cc1-aec0-0a19b6900645
206,"Hyun-soo, un humilde entrenador físico, ocupa el último lugar en ventas en los últimos años. Por otro lado, el líder del equipo, Dong-jun, siempre es el número uno en ventas debido a sus habilidades empresariales su toque activo. Un día la amiga de Hyun-soo, Sang-mi, se registra en el gimnasio donde trabaja. Hyun-soo tratará de detener a Dong-jun, que está detrás del cuerpo Sang-mi.",Seinen,MANHWA,Fitness,"Drama, Ecchi, Romance, Harem",6.22,FINALIZADO,https://otakuteca.com/images/books/cover/5df0a7ff57685.jpg,5.7K,7K,17.4K,5.6K,3.4K,2.9K,6de1f120-f1f7-45d4-8741-f46c8dd7ad9e
207,"Cuando abrió los ojos, tenía un cuchillo en la mano y había un cadáver femenino tendido a su lado. no podía recordar nada, quién era, por qué estaba allí y por qué tenía superpoderes. En pánico, solo pudo evitar la persecución policial e investigar el asunto en privado. Pero cuando se encontró cara a cara con la verdad, ya no sabía qué debía hacer ...",Seinen,MANHWA,ODDEYE ( 2020 ),"Acción, Crimen, Drama, Sobrenatural, Thriller, Tragedia",7.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ee3334864f03.jpg,515,3.5K,4.9K,1K,714,455,5250db4f-bb69-44bd-8c62-ab4e0fe22b2e
208,"Jinsoo, un ingeniero especializado en realidad virtual, siempre ha soñado con usar la tecnología de forma creativa. Entonces, cuando Solmi, una camgirl, le pide que desarrolle contenido para adultos para su show en vivo, se le presenta la oportunidad de su vida.",Seinen,MANHWA,Solmi's Channel,"Comedia, Fantasia, Ecchi, Ciencia Ficción, Harem",8.40,FINALIZADO,https://otakuteca.com/images/books/cover/5d92247c074a3.jpg,9K,6.6K,18.2K,3.4K,2.1K,1.4K,e681bc54-7642-404d-a646-56bd3872eb11
209,"""Si lo quieres, pídelo por favor"" Takuma, quien ya estaba cansado de pelear todo el tiempo con su hermana Akane, Un día se encuentra con un voluptuosa mujer bebiendo en un parque, ¡De pronto la mujer lo besa! Su suave y reconfortante aroma... despierta en el un sentimiento familiar, pronto la capucha que llevaba la mujer cede y muestra su rostro, ¡¡Solo para darse cuenta que aquella mujer era...!! ¿¡Akane!?",Seinen,MANHWA,Drunken Temptation ( 2017 ),"Ecchi, Romance, Vida Escolar, Comedia, Recuentos de la vida",7.00,FINALIZADO,https://otakuteca.com/images/books/cover/5cde227c17cfb.jpg,2.9K,5.9K,18.4K,3.3K,2.2K,1.7K,6d652145-d318-412f-96bf-00116724ce61
210,"Lee Dojun era un empleado de escritorio para el gobierno que formaba parte del equipo de gestión de grietas. Un día, tuvo un accidente y se despertó en el mundo de los murim, donde aprendió a luchar y una habilidad crucial única. una habilidad que había adquirido cuando apareció por primera vez en <murim> y lo resucitó un día antes después de su muerte. A través de muchos años subió a la cima de las filas convirtiéndose en el más fuerte, pero así, parpadeó y regresó al mundo del que era originario. Dojun continuó yendo a trabajar y viviendo en su casa, pero lo único que cambió fue tener una hija a través de su ""Contrato de Papá"".",Seinen,MANHWA,Mi papá es demasiado fuerte ( 2020 ),"Acción, Aventura, Fantasia, Sobrenatural, Romance",8.82,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/607ed0fec6127.jpg,3.6K,10.6K,35K,10K,3.5K,1.4K,16d19fb5-4af8-47cc-b2b3-4d1875548395
211,"De repente, ¡¿tengo que vivir con dos hermosas gemelas que están tratando de atacarme?! ¡¿Parece que sucederá algo enorme si se mantienen así?! ㅡ Una Tsundere pero agresiva Jinmi y la inocente pero hermosa Yumi. ¡<Recetas Gemelas> para comer son liberados!",Seinen,MANHWA,Receta Gemela ( 2021 ),"Comedia, Ecchi, Romance, Harem, Recuentos de la vida",7.67,FINALIZADO,https://otakuteca.com/images/books/cover/5ff1dceb78496.jpg,3K,4.5K,8.4K,3.1K,2.4K,1.3K,8a448e46-7e3b-44a4-aa67-f83f7263caad
212,Cinco historias desarrolladas en un apocalipsis zombi que nos muestran el lado más obscuro y perturbador de la humanidad,Seinen,MANHWA,Land of the Dead ( 2019 ),"Apocalíptico, Horror, Acción, Drama, Realidad, Romance, Tragedia",7.00,FINALIZADO,https://otakuteca.com/images/books/cover/5d78565ef0143.jpg,2.1K,3.2K,6.7K,1.5K,1.1K,1K,cbea1a08-93a2-4b21-ab66-530bf2d357bc
213,"Won-Yeoung tiene 20 años. Él es muy activo y tiene curiosidad por las mujeres. Decidió trabajar en el dormitorio Ha-ri para ganar dinero porque necesita comprar libros de estudio. Sin embargo, ¡las mujeres en el dormitorio caen en sus deseos sexuales debido a el secreto del dormitorio!",Seinen,MANHWA,Hari Dormitory ( 2016 ),"Ecchi, Romance, Harem, Comedia, Drama",7.40,FINALIZADO,https://otakuteca.com/images/books/cover/19617_TMOManga57c7214d33488.jpg,12K,6.7K,18K,3.3K,2K,1.2K,f479072c-f63f-4b84-bd6b-f03fa3734dbd
214,"¿Regresó en el tiempo? Esta es una oportunidad? ¿O la repetición de la desesperación? Una catástrofe, un virus zombie que golpeó la Tierra. Tres años de sobrevivir a una vida devastadora y desesperada a través de docenas de crisis y muertes en un planeta en ruinas. Finalmente, no pude soportarlo más, y una horda de zombis me golpeó y terminé. Y ... cuando abrí los ojos de nuevo ... ¡Estaba de vuelta en el pasado, solo seis meses antes de que el virus zombie apareciera en el mundo! En los próximos seis meses, este mundo pacífico perecerá, y solo yo puedo evitarlo.",Seinen,MANHWA,Return Survival ( 2020 ),"Acción, Aventura, Apocalíptico, Ciencia Ficción, Supervivencia",9.25,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/62c8f069aca3a.jpg,2.9K,8.8K,22.7K,6.8K,2.9K,1.4K,0655ab01-a102-4935-a790-7f5c55295930
215,"Para Shim Chung-Ah, convertirse en una maestra es un sueño hecho realidad. Pero su alegría dura poco! Es abandonada por su novio y además se topa con un pervertido en el bus... Todos estos acontecimientos perturbadores siguen haciéndola sufrir, por lo que después decide tomar la decisión de escapar de la realidad adentrándose en un videojuego. Sin embargo el jugador Gosu con quien ella termina conociéndose en realidad es uno de sus alumno?! Sin intención alguna descubre que su corazón está latiendo con fuerza constantemente.¿Podría ser esto amor?",Seinen,MANHWA,The Elementary School Student That I Love. ( 2016 ),"Romance, Comedia, Drama, Vida Escolar, Recuentos de la vida",4.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/18596_TMOManga57ac29ed7ad95.jpg,376,1.6K,3.9K,459,262,237,bf2d0e95-28a8-4923-a1d1-a4fc27914ffc
216,"Hyun genera dinero haciendo apuestas deportivas para Gunner y así estar cerca de Mia ""la chica de sus sueños"", pero después de una mala racha de apuestas Gunner termina ahogando a Hyun y aunque es revivido por Mia, queda con un gran trauma el cual buscará superar no solo destruyendo el reino de Gunner sino todo lo que él representa.",Seinen,MANHWA,Silent War ( 2019 ),"Romance, Harem, Drama, Realidad, Acción",9.28,FINALIZADO,https://otakuteca.com/images/books/cover/5e17c4cb03cb0.jpg,13.3K,12.1K,27.4K,11.7K,5.6K,3.8K,5cfaf1d6-ce5d-4243-8db8-727f20001bc2
217,"Un erudito que reprobó los exámenes nacionales es recogido por un maestro de artes marciales y se le dio la tarea de registrar su vida en un libro. A través de su viaje, Son Bin conoce a muchas grandes personas y pronto se encuentra siguiendo el mismo camino que el maestro, como el Rey de las Artes Marciales.",Seinen,MANHWA,La Historia de un erudito que se retira al campo ( 2020 ),"Acción, Aventura, Fantasia, Artes Marciales",8.75,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5edce51f0bdbd.jpg,1.4K,6.4K,14.4K,3.2K,1.8K,912,1dcb982d-ee9d-4794-8f74-0218ec898811
218,"Haeyoung, un estudiante de servicio público que solo había acumulado deseo sexuales debido a que aún no había tenido sexo con su novia, su vida cambia cuando su amiga de la infancia se queda a vivir en su departamento.",Seinen,MANHWA,A Knowing Sister ( 2020 ),"Comedia, Drama, Ecchi, Harem, Romance, Recuentos de la vida",7.43,FINALIZADO,https://otakuteca.com/images/books/cover/5f53afdf115ed.jpg,3.1K,3.8K,6.4K,2.5K,1.8K,1.1K,654f7418-8060-4aa3-bdc2-344c00d97be7
219,"¿Qué pasaría si las personas que conoces de pronto se comportan extraño, a tal grado de querer matarte? Si todo lo que conoces esta bajo amenaza de un ""extraño síntoma"" que conduce a las personas a trasformarse en sanguinarios asesinos y para contrarrestarlo tendrás que confiar en tus habilidades, ingresando a un juego de realidad virtual, donde el sobrevivir se vuelve primordial.",Seinen,MANHWA,Código Desconocido ( 2016 - 2017 ),"Acción, Ciberpunk, Psicológico, Sobrenatural, Apocalíptico, Ciencia Ficción, Horror, Realidad Virtual, Superpoderes, Fantasia, Policiaco, Supervivencia",7.67,FINALIZADO,https://otakuteca.com/images/books/cover/5ccbbbb0f1daa.jpg,2.2K,5.2K,7.1K,1K,777,469,e2be549d-8f8d-47e8-818f-7fe807521c7e
220,"Tengo la habilidad maldita que me permite saber quienes son los criminales. Por eso, es mi trabajo deshacerme de ellos en lugar del mundo.",Seinen,MANHWA,The Devil's Descendants ( 2019 - 2019 ),"Acción, Crimen, Drama",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5d5f7c7c32ded.jpg,561,1.6K,2.5K,411,273,214,8cb57563-f24d-495b-8da3-0e7feb826ae8
221,"Trata de un chico que vive con su novia, hasta que un dia llega una invitada especial y ahora su vida tranquila comenzará a ponerse más emocionante.",Seinen,MANHWA,Yerno ( 2020 - 2021 ),"Comedia, Drama, Ecchi, Romance",6.50,FINALIZADO,https://otakuteca.com/images/books/cover/5f53b54c3fb5c.jpg,2.4K,3.5K,7.3K,2.7K,1.9K,1.2K,d580018b-1d6f-4281-9377-9c64448147ad
222,"""Es mejor de lo que pensé"". Sung-min, de chico al que le hacían bullying durante la secundaria a hombre de negocios exitoso, se encuentra con su profesora de secundaria por casualidad en un club. Sung-min decide usar esta oportunidad para cobrar venganza sobre la profesora que permitió que le hiceran bullying.",Seinen,MANHWA,Teacher Punishment ( 2020 ),"Drama, Ecchi, Harem",8.22,FINALIZADO,https://otakuteca.com/images/books/cover/5f9ded51a5e63.jpg,3.1K,4.6K,9K,3.5K,2.6K,1.5K,9b98b297-16a1-4233-8ac7-e23411d529a7
223,Información no completada,Seinen,MANHWA,Sister's Sex Education,"Drama, Romance, Recuentos de la vida",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f2ff7370af01.jpg,1.9K,3.1K,5.2K,1.8K,1.4K,971,123f3b29-15cc-4e1f-a811-2346ab52c7f0
224,"""¿Quieres comprobar que incluso si se bañaran juntos realmente no pasaría nada?"" Jonghan vivirá con Shiwon, su amiga de la infancia, durante los próximos 3 meses; si no pasó nada entre ellos durante 28 años, tres meses no serán nada -pensó-, pero ¿Qué es esto? su amiga lo está provocando con extrañas insinuaciones... ¿Podrán pasar esos 3 meses tranquilamente?",Seinen,MANHWA,Entre Nosotros ( 2020 ),"Ecchi, Romance, Recuentos de la vida, Thriller",8.33,FINALIZADO,https://otakuteca.com/images/books/cover/5f48808deb074.jpg,5.3K,7.9K,15.6K,6K,4.2K,2.5K,e7c92647-51b3-4ebd-8054-ced2692acd46
225,"""Chica... lo siento. No puedo dejarte ir."" ¿Un trabajo de entrega de medio tiempo que vale 5000 dolares? ¿Se trata en realidad de ""entregar"" a una persona? Espera...¿Era la entrega de una chica sexy??",Seinen,MANHWA,Hands off! ( 2019 - 2020 ),"Acción, Comedia, Harem, Artes Marciales, Romance",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bbc209b356be.jpg,480,2.5K,5.3K,998,714,547,4a65335b-e5c3-4270-b4ce-7b5b29c87458
226,"Vampiros y humanos han estado luchando por mucho tiempo , tras tantas batallas deciden llegar a una tregua.Lo que no saben los humanos es que los vampiros están creando armas para destruirlos. Por otro lado, los seres humanos encuentran antiguos meteoritos que llevan un cristal de meteorito especial llamado hematita. Esta ""piedra de sangre"" tenía un poder aterrador para destruir toda la vida en la tierra, y la humanidad construirá una nueva ciudad ' Aegis ' para estudiar meteoritos antiguos. La tribu de los vampiros se da cuenta de la existencia de antiguos meteoritos y choca con ' Aegis ' para quitarlo, pero la ' piedra de sangre ' en el antiguo meteorito ya ha desaparecido. ' Red ' atrapado en una explosión por un choque de meteoritos sobrevivirá con un ' bloodstone ' en su cabeza...?!",Seinen,MANHWA,Blood Blade ( 2018 ),"Acción, Apocalíptico",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c3fd29fba22e.jpg,185,1.4K,2.4K,381,242,193,96ea3095-a441-4f24-ade9-939cb4015952
227,"""Te mostraré lo que hacen los abusadores"". Bajo el pretexto de una demostración de defensa propia, se mete con su cuerpo sudoroso, y mientras sus estudiantes la miran se derrite en un lindo y húmedo charco de sudor y...",Seinen,MANHWA,¡Te corres y pierdes! -Luchando con un pervertido- ( 2020 ),"Comedia, Romance, Deporte",8.00,PAUSADO,https://otakuteca.com/images/books/cover/5e7666d468def.jpg,2.1K,3.3K,6.4K,1.9K,1.6K,1.1K,cf1c3922-4c95-497b-bff8-bb08a1d134d4
228,"""¿Cuando miras una compañía, creerías que todos tienen su historia sexual?"" Park Dong woo un chico que acaba de unirse a una compañía por el consejo de su amigo tendrá que enfrentarse al sensual cuerpo de su jefa... ""¿Hey, aceptaras mi corazon?""",Seinen,MANHWA,Up and Down ( 2019 ),"Ecchi, Romance, Drama, Harem, Recuentos de la vida, Telenovela",6.50,FINALIZADO,https://otakuteca.com/images/books/cover/5c7017883651a.jpg,3.6K,5.3K,12.9K,3.2K,2.1K,1.4K,4f00630c-d8b4-40f2-b19a-f782505d235d
229,"Woohyun es, a falta de una palabra mejor, ""normal"". No es rico, es bastante regular, y no es muy inteligente. Agrega a todo eso que las chicas lo ven y digan, ""Meh"". Pero de alguna manera, logro que la chica más sexy del campus, Moon Ina. De cabello largo y rubio, piernas hermosas y ... digamos que cuando pasa, los hombres sienten la necesidad inesperada de.... Desafortunadamente, todas las experiencias sexuales de Woohyun con mujeres han sido de manera digital o imaginaria. Entonces, cuando su amiga de la infancia, Ha-Eun, aparece y le ofrece lecciones gratuitas, él ... acepta por completo. Porque, sinceramente, ¿qué tan difícil podría ser?",Seinen,MANHWA,Lecciones de sexo ( 2018 ),"Comedia, Ecchi, Harem, Vida Escolar, Drama, Romance, Recuentos de la vida",5.83,FINALIZADO,https://otakuteca.com/images/books/cover/5baea6e98e847.jpg,3.8K,4.9K,13.1K,2.6K,1.9K,1.3K,e9483a9f-28a7-4866-97ce-e8d5bf08acbc
230,"El prota es un oficinista que se vuelve a reencontrar con su primer amor y ex novia después de 10 años, después de una ronda de tragos terminan en un motel, acompañame a ver esta rika historia ( ͡° ͜ʖ ͡°)",Seinen,MANHWA,¿Puedo Ayudarte?,"Drama, Ecchi, Romance, Harem",7.25,FINALIZADO,https://otakuteca.com/images/books/cover/5d4165bec6a4d.jpg,3.4K,3.7K,7.9K,2.2K,1.4K,1.2K,c1de0a71-52ca-4033-b0bd-b06b2602c9d0
231,"Una familia que se derrumbó como castillos de arena en un instante por el suicidio de su padre. Me convertí en el jefe de familia, responsable de mi madre que había perdido la cabeza y de mi hermana que tenía que asistir a una escuela para discapacitados visuales. Tengo que transferirme a la mejor escuela de gánsteres de Busan para formar mi propia pandilla por el bien de mi familia ...",Seinen,MANHWA,Gang of School ( 2020 ),"Acción, Drama, Artes Marciales, Vida Escolar",7.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f6d5b4260968.jpg,414,2.1K,3.8K,960,590,291,6dddf2c8-be73-4dfe-bf21-dff4ee402d05
232,"Hace mas de 100 años una catastrofe sucedio, fragmentos de hielo del cometa que choco contra la luna impactaron contra la tierra..... Causando 70 años de lluvia y diluvios, a medida que el nivel del mar subia, los continentes eran engullidos uno por uno y con ello la humanidad dismunia..... Sin embargo en ese periodo la vida marina florecio tanto que algunos hasta evolucionaron....... El planeta ha quedado sumergido y los monstruos marinos lo gobiernan. ¿Podrán Bota y su familia llegar a un lugar seguro y escapar de este infierno acuático?, ¿Y quién demonios es Kana?",Seinen,MANHWA,Leviatán ( 2018 ),"Acción, Aventura, Tragedia, Apocalíptico, Drama, Supervivencia",9.36,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e45b7c75ae43.jpg,1.9K,7.1K,17.1K,4.3K,1.5K,685,807baa2d-2870-4711-ace0-59c115f8baf5
233,"Nuestro protagonista tiene todo, dinero,lujos,sirvientas sexys que harán lo que sea por el,y una mansion.",Seinen,MANHWA,heritage ( 2018 ),"Drama, Ecchi, Historia, Harem, Romance",8.33,FINALIZADO,https://otakuteca.com/images/books/cover/5c0fdf5738478.jpg,7.9K,3.2K,7.8K,2.5K,1.5K,959,20e60fbd-fd40-434b-9219-5afaed92f1e3
234,"Soy un hombre, ¿¡pero me dejaron unirme a su Girls Night Out en un hotel del amor!? Tentado, estiro mi mano para tocar su inocente y húmeda hendidura...",Seinen,MANHWA,Hame wa me Chaaaansu! ~Rabuho Onagokai ni Tobiiri Sanka ( 2020 ),"Ecchi, Harem, Romance, Comedia, Drama",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f23b69b97316.jpg,486,1.9K,3.6K,1.1K,975,537,01724c63-365a-4754-902f-4e13f4d25835
235,"Existen ángeles llamados cupidos cuyo propósito es trabajar para asegurar la prosperidad de la humanidad, pero nuestra protagonista cree que las relaciones sexuales son asquerosas, causándole a sus compañeros un gran problema. Por ello es desterrada del cielo para que ella pueda experimentar lo que es el amor verdadero.",Seinen,MANHWA,My Love Doll,"Drama, Ecchi, Fantasia, Romance, Harem",6.00,FINALIZADO,https://otakuteca.com/images/books/cover/5b6519f146905.jpg,3.3K,3.9K,10.4K,1.9K,1.2K,966,4681f5f3-c737-403c-bf10-dbef29b4f772
236,"No tiene trabajo, su ex novia se ha ido y acaba de perder todos los ahorros de su vida en una estafa con bitcoins. Agobiado por las presiones sociales, Yijae Choi decide quitarse la vida. Insultada por su actitud despreocupada hacia la muerte, la Muerte viene a castigarle con su juego: debe experimentar la muerte una y otra vez a través de otras 13 vidas. Pero si consigue sobrevivir a la muerte inminente de esas vidas, podrá vivir toda su vida. Su vida fue un fracaso, pero ¿qué hay de las vidas de los demás?",Seinen,MANHWA,Moriré pronto ( 2019 - 2020 ),"Drama, Psicológico, Realidad, Recuentos de la vida, Crimen, Reencarnación, Tragedia",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5f1f6e3b360be.jpg,2.1K,2.9K,4.1K,1.4K,711,339,fa9e0814-4223-45d3-bf55-41de688d7ff4
237,"Alcanzando el trasero sexy que sobresalía de las cortinas del hospital … Frente a un paciente, jugaba con mis partes privadas… ¡No puedo mantener la voz baja …!",Seinen,MANHWA,Pranking the Working Nurse,"Ecchi, Romance, Comedia, Drama, Recuentos de la vida",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e4a931a33bd8.jpg,531,2K,4.7K,1.2K,846,538,71367e98-f38c-486e-bcdc-e3bc990f1955
238,"Una relación secreta con mi hermana mayor, que comenzó con alegría y curiosidad momentáneas. Por otro lado esta mi novia con la que también tengo una relación...",Seinen,MANHWA,¿Hasta donde has ido con tu hermana? ( 2020 ),"Ecchi, Harem, Romance, Comedia, Recuentos de la vida",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e8a134b2b8b5.jpg,980,4.1K,7.4K,2.5K,2.1K,1.3K,53cab5cd-5763-40b1-ac06-ed5e2581c5fc
239,"El estudiante masculino Sota Tsukishima comienza a trabajar en la casa de baños públicos de su familia como arandela trasera. Mientras oculta su verdadera identidad, el compañero de clase de Sota, Aoi Yuzuki, visita la casa de baños. Una relación entre los dos comienza a desarrollarse cuando Sota lava la espalda de Aoi.",Seinen,MANHWA,Traditional Job of Washing Girls' Body ( 2018 ),"Comedia, Ecchi, Romance, Vida Escolar",8.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/603c36854eddc.jpg,1.8K,6.5K,17.8K,4.5K,3K,2.1K,37ffc43c-e570-4dc1-a5fe-416fa0b7cde1
240,"Cho Dae-Geon, ingresó a una prestigiosa universidad para olvidar su oscuro pasado de ser un perdedor acosado, pero la estudiante de primer año que estaba frente a él era... ¡¡¿La abusadora, Dora-young?!!",Seinen,MANHWA,La Pandillera es mi Compañera de Clase ( 2020 ),"Comedia, Ecchi, Romance, Vida Escolar",8.29,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/60c24ca427525.jpg,1.8K,7.1K,14.2K,4.8K,3.7K,2.3K,4f974f76-9563-418e-a717-fa8fa3d08956
241,"Nuestro protagonista se llama Byun Taesig, un abogado de primera, repentinamente recibe la llamada de su madre que le dice que conocerá a su futura esposa lo cual él decide disfrutar de su última noche de soltero, sin saber que en ese lugar conocerá a su futura esposa, que después pasarán una noche excitante juntos. Después de saber que están comprometidos el prota abusará de ella y jugara con sus sentimientos.",Seinen,MANHWA,Domando a la esposa,"Ecchi, Realidad, Recuentos de la vida, Thriller",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5cadfa74abeba.jpg,1K,3.7K,7.3K,2.2K,1.7K,1.4K,5c066fd6-8255-490f-9b6a-6d5631d6f5c0
242,Una playa privada en el calor del verano es un buen día para tener una aventura. ¿Pueden resistir las tentaciones? ¿Se mantendrán fieles?,Seinen,MANHWA,Love Square ( 2017 ),"Drama, Ecchi, Recuentos de la vida",7.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e352ff993737.jpg,237,1.2K,2.5K,569,404,316,89403421-017a-4e54-bf80-23f5ca15ece1
243,"Si tu novia te deja porque tu compañero es demasiado corto, cualquier hombre haría un contrato con el demonio...",Seinen,MANHWA,30Cm Contratist ( 2019 ),"Demonios, Ecchi, Género Bender, Magia, Sobrenatural",8.14,FINALIZADO,https://otakuteca.com/images/books/cover/5c59f64276534.jpg,2.2K,3K,6.5K,1.7K,1.2K,1.3K,00249073-a126-4d6a-8bdd-bd82b0854038
244,"El universitario Tang Qian, llega a una tienda de antigüedades para pedir empleo, Tang se golpea la cabeza con un horno Dan, y este le brinda una habilidad extraña, siempre tiene una voz de un anciano en su cabeza, cada vez que vea a un paciente está voz le dirá automáticamente los síntomas y prescripción, y estos permiten que una persona vuelva a la vida, y él quiere usar esta habilidad para ...",Seinen,MANHWA,Perspectiva del Doctor Inmortal ( 2020 ),"Acción, Harem, Artes Marciales, Fantasia, Reencarnación",7.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e354a1847dda.jpg,876,2.6K,6.9K,1.5K,849,510,08df871b-5898-4471-9906-a3c0b08a35df
245,Sola y Kyung-ho son la pareja perfecta... Casi. Tres asombrosos años juntos y solo hay un pequeño problema: él nunca le ha dado un orgasmo. Cuando Kyung-ho descubre su escondite de juguetes sexuales (¡una chica debe satisfacerse de algún modo!) ocurre una discusión y terminan. A la mañana siguiente algo va mal... ¡Sola y Kyung-ho cambiaron de cuerpo!,Seinen,MANHWA,"Man Up, Girl! ( 2019 )","Comedia, Género Bender, Romance",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e650eb764a22.jpg,1.6K,3.4K,7.2K,1.7K,1.2K,960,357393f1-e051-498a-ab50-5b3da33e711c
246,"¿Puedes cambiar tu cuerpo con solo una inyección?! Oye, esas son tonterías!",Seinen,MANHWA,Body Change ( 2017 ),"Drama, Ecchi, Fantasia, Género Bender",6.67,FINALIZADO,https://otakuteca.com/images/books/cover/5cf000a5401ed.jpg,2.3K,2.4K,5.6K,1.3K,900,706,141ba8e6-c0cb-419a-b5c9-da7196d77cef
