,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
111,"Basado en la novela con el mismo nombre, adaptada por Wu Yi NingSi. El detestable seme que busca problemas & el gentil y tranquilo uke. Siempre fue molestado por esa persona para marcharse, finalmente, guardó silencio, se encorvo y ordeno los pedazos rotos del garrón de porcelana del suelo, sin embargo, cuando realmente quiso irse, únicamente escogió la tarde más soleada y con un viento suave, se envolvió en el abrigo que suele usar más a menudo, salió de esa puerta y nunca más volvió.",Josei,MANHUA,Los 10 años en que más te amé ( 2018 ),"Boys Love, Drama, Romance, Tragedia, Vida Escolar, Recuentos de la vida",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5be753d28f34a.jpg,25.5K,15K,14.7K,17.9K,3.1K,781,b7138755-e8c3-457f-b1cd-c3097bd6f494
112,"¿la princesa valiente ataca al rey sexy? la princesa se casa con una familia real de un país lejano, luego se da cuenta de que su prometido es un pervertido salvaje. no solo tiene que resistirse contra el despiadado príncipe si no que también tiene que esconderse de un malvado asesinato! mientras tanto, el rey muestra su lado compasivo a la princesa.",Josei,MANHUA,Between Two Lips,"Drama, Fantasia, Historia, Romance",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c684eb2effb6.jpg,1.6K,5.2K,13.1K,3.8K,1.3K,1.5K,d5c692e3-1a58-4104-af5b-bf4820adddfc
113,"La estrella de 34 años Liang Xuan 泫 piensa en el recién llegado de 24 años que vio ayer - Li Yu. ""¿Otro divertido juego de caza?"" Luo Fei, un hijo del consorcio aparentemente ajeno, dijo con una sonrisa, mientras que Zhao Fei Fei, una niña alrededor de Li Yu, incluso advirtió ""¡cuidado con el apellido Liang!""",Josei,MANHUA,Mi director ( 2017 ),"Boys Love, Drama, Romance",8.88,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/34396_TMOManga5a53b5ad23afb.jpg,434,2.9K,3.3K,736,396,333,9dbea0e8-0ff2-4af6-b5f6-5739e1f3a3fa
114,"La historia comenzó con un pequeño juego de aventuras. Él se emborrachó y accidentalmente irrumpió en la habitación de ella... ¡Hey, perver....",Josei,MANHUA,My Wife Is Cute ( 2018 ),"Drama, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c20602bc1992.jpg,493,1.1K,3.1K,643,246,231,0365611f-c0be-4efa-bae9-968ef762ea44
115,Un amable jefe de tribu y un doctor. ¿Qué clase de historia surgira cuando dos personas con diferentes personalidades en una apasionada e irrestringida tierra se encuentran?,Josei,MANHUA,Non Aid Relationship ( 2019 ),"Boys Love, Comedia",9.67,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5dbb7da74b854.jpg,1.6K,6.7K,11.5K,4.2K,1.7K,857,d4008930-d6b7-4086-9b41-aac7a60c4274
116,Dos chicas se conocen un día por casualidad y de ahí en adelante tendrán que pasar por muchos obstáculos para estar juntas.,Josei,MANHUA,Heartsick,"Drama, Girls Love, Romance",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b26f9c60041d.jpg,213,855,2K,265,126,171,65660b36-977e-4f6a-a387-87e102a4e923
117,"El hermano de Chu Mujin se escapó con la señorita Lu Mingyue, cuando se entero era muy tarde y fue atrapada por el prometido de Lu Mingyue – Lin Cheng quien le hará pagar la deuda de su hermano convirtiéndola en su mujer….",Josei,MANHUA,El sacrificio de la novia del presidente demonio,"Drama, Psicológico, Tragedia",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b5cc106af95e.jpg,1.3K,3.2K,8.4K,1.8K,682,1.2K,995175c2-4741-483f-a01b-17ea42717233
118,"¡¡Tang Xin está embarazada!! ¿Pero cómo? si nunca ha estado con otro hombre... ¿o sí? Entonces aparece Murong Ou quien dice ser el padre de este niño. ¿Cómo es que todo resultó así para Tang Xin? Ahora también su mejor amiga la rechaza y, ¡¿su novio solo salía con ella por su dinero?!",Josei,MANHUA,"Jiao qi tai tian, Di shao Chong Shangtian ( 2018 )","Drama, Romance",5.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bcf7e85e911c.jpg,828,2.1K,5.1K,1.3K,540,512,280ae607-f6e0-490c-aacf-590af40ac8f4
119,"Los humanos, una enorme comunidad. Algunos prefieren juntarse, otros prefieren chismosear sobre los demás, pero a pesar de ser una comunidad dentro suyo hay maldad. Para que todos estén unidos deben encontrar un enemigo común. Xiao Shang es ese enemigo. Link original: http://weibo.com/u/3567976483",Josei,MANHUA,Circle ( 2015 ),"Boys Love, Vida Escolar, Romance, Traps",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/22627_TMOManga58822588b4569.jpg,2.4K,3.9K,4.8K,1.1K,529,307,dc8083a1-eb16-49c5-8257-81ca9bbe53f3
120,"Ye Shen es un diseñador común y corriente y, sin embargo, la persona que le gusta es el inalcanzable y distante presidente Lin Xiang Yao. A la vista de los demás, aparentan ser amigos, aunque secretamente tienen una relación física anormal. Ye Shen es consciente de que involucrarse con Lin Xiang Yao, cuyo corazón ya pertenece a otra persona, no resultará en nada. Él también sabe que estos sentimientos suyos nunca serán devueltos.",Josei,MANHUA,Fragile Relationship ( 2018 ),"Boys Love, Romance",5.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b5d1601eb9ac.jpg,1K,5.2K,7K,2.2K,1.1K,637,2d2e4002-2581-4807-9fd3-91d0bc47218b
121,La señorita Yu Qingwei estaba sentada en la sala de conferencias de la universidad hace diez minutos. Quién sabe si una llamada de su futura suegra cambió completamente su vida. El actor masculino Chen Lidong parece un pequeño e ignorante ...,Josei,MANHUA,Boss Pampered Wife Every Night ( 2018 ),"Acción, Drama, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b78e32b80a43.jpg,290,847,2.4K,436,172,232,ca0b0293-5263-4130-aeee-2cc88845da73
122,"En un momento inesperado, se acostó con un extraño y estaba embarazada del hijo del extraño y dio a luz a unos gemelos geniales. Para criar a su vegetativo hermano menor, aceptó casarse con un presidente misterioso, pero nunca se vieron. Cinco años más tarde, el presidente le dijo que se divorciara, y cuando se conocieron, descubrió que su esposo y sus bebés eran sorprendentemente similares. Los bebés gemelos tiraron de la manga del presidente y dijeron: `` Señor, sospechamos que usted es nuestro papá, ¿le molesta que nos acompañe para hacer la prueba de paternidad (ADN)?",Josei,MANHUA,Gemelos geniales traen a casa a mi orgullosa ex exposa,"Comedia, Niños, Romance",8.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5debe0df95a6a.jpg,2.2K,3.2K,8.5K,2.7K,950,694,d9fd7d48-49fd-43ba-96e1-05d302b505a7
123,"Ning Shu murió, pero en un giro de suerte se convirtió en agente de contraataque de Miserable Cannon Fodders. Finalmente, Ning Shu atraviesa un mundo tras otro, desempeñando el papel de todo tipo de personajes, conociendo a todo tipo de escoria. Ning Shu rugió, todos ustedes, escoria, solo estoy aquí para contraatacar, por favor no me impidan cumplir mi misión. ¡Si me lo impiden, los torturaré a todos, escoria humana!",Josei,MANHUA,Wo Rang Zha Nan Tong Ku Liu Ti ( 2024 ),"Aventura, Drama, Fantasia, Historia, Misterio, Reencarnación, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ebbc9f32787d.jpg,315,1.5K,2.3K,748,385,218,75141b65-51f8-4d60-8e18-1295debd9106
124,¿El chico malo que parece feroz por fuera es un bebé llorón que oculta su verdadera naturaleza por dentro? ¡El buen matón de la escuela es en realidad solo una ilusión para que no se rían de él! Su única opción es desempeñar este papel todo el tiempo ...,Josei,MANHUA,Salt Friend ( 2020 ),"Vida Escolar, Comedia, Romance, Boys Love",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/60271ba2d98c4.jpg,1.7K,9.5K,14.5K,6.7K,2.4K,693,8ff77275-0424-4479-91e4-0a2f3d7e40dd
125,"Accidentalmente, una chica proveniente de una familia rica pierde su virginidad. En la mañana del día siguiente, se despierta y se siente insultada, ella juró vengarse, pero en vez de eso, termina acercandose a él....",Josei,MANHUA,Venganza de una noche,"Drama, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c3931231941a.jpg,282,890,1.6K,513,219,191,8c3314eb-8b21-43e1-95c8-f7186ce3f76c
126,"En la vida pasada, una perra la enmarcaba y el novio se acercaba a ella solo por dinero. Incluso el abuelo y el hermano fueron asesinados por ellos para que toda la riqueza de su familia cayera en manos de otros. Esta vida, su esposo proviene de una familia rica y poderosa, indiferente, noble e inalcanzable. Sin embargo, sucedió que él se enamora de ella y nunca cambia su corazón a partir de ahí.",Josei,MANHUA,"BUENOS DIAS, SEÑORA FU ( 2019 )","Drama, Reencarnación, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5dbd0d6a3ae11.jpg,358,953,2K,662,300,213,4bfbcb15-9ed6-429d-a8aa-cf617d041774
127,"¿Por qué el que me empujo hace cinco años eres tú, cómo estás todavía cinco años después?"", Bai Chu xiao estalló en ira, sosteniendo el collar de Jiang Yan yu, ""Me lastimó tanto, ¿cómo planeas compensarme? ""El encanto maligno de Jiang Yan yu con una sonrisa, deteniéndola:"" ¿Es suficiente pasar dos vidas con dos bebés?",Josei,MANHUA,guai ge ma mi dai hui jia,"Comedia, Niños, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5dec8434affb1.jpg,1.4K,3.2K,7.7K,3.1K,1.1K,734,651c5122-f432-48f9-8706-2721074cc6f6
128,"No fue fácil ingresar a la universidad. El chico “perfecto” Li QingJi sólo quiere sobresalir y esforzarse en estudiar, pero acababa de entrar a la escuela e inesperadamente fue involucrado en una banda de rock de tercera clase. El líder de la banda es un chico guapo pero con un temperamento malo. ¡Este tipo de vida desafortunada, es sólo una pérdida de tiempo para su juventud! Sin embargo, su melodía hizo que los recuerdos de QingJi despertaran…",Josei,MANHUA,Cuerdas Sordas ( 2018 ),"Boys Love, Musica, Recuentos de la vida, Vida Escolar",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/36208_TMOManga5a8d8953008a0.jpg,584,2.7K,3.6K,739,398,318,8e5d92a7-1b30-4135-be3d-1151e7f07a44
129,"Que harías si todo en lo que has trabajado, todo lo que te prometieron ¿fuera robado? Yo, Heyun Jiang, trabaje toda mi vida para liderar la multinacional compañia fundada de por mi padre y su mejor amigo. Cheng Ding, le dieron el control de esta compañia mediante una horrorosa traición y promesas rotas, hay un fuego entre nosotros que no puede ser negado, pero ¡no puedo dejarte reclamar lo que por derecho me corresponde!",Josei,MANHUA,Love Me In The Wilderness ( 2020 - 2020 ),"Boys Love, Drama, Romance",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/637d9263608f7.jpg,4K,4.9K,4.2K,2.6K,1.2K,425,3e17e4af-ecdb-4eef-a9e7-7535a4e7e389
130,"Por alguna razón le pidieron que se alejara de él hace algunos años. Lo que ella no sabe es que él todavía la ama. Entonces, un juego de amor y persecución está a punto de comenzar...",Josei,MANHUA,Inescapable Runaway Love,"Comedia, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c0870fa06ab6.jpg,836,2.2K,5.1K,1.2K,516,536,e91d64b8-6f7b-42aa-bfec-12faa5b48baa
131,"Ella pasó de ser una Princesa a Cenicienta en una sola noche. No tuvo más remedio que emprender un largo viaje para buscar la ayuda de su ""Prometido""...",Josei,MANHUA,"Mo, Don't Run! ( 2018 )","Romance, Vida Escolar",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c22847b774a6.jpg,166,472,1.2K,180,94,86,7cca85e1-bf88-4048-b4f9-0ea2f4590381
132,"Después de una noche de beber, Shin deambula por la isla prohibida para demostrar que las leyendas locales estaban equivocadas. A la mañana siguiente, se despierta con un horrible dolor de cabeza en un lugar extraño con recuerdos borrosos del día anterior.",Josei,MANHUA,El Rey Azul ( 1975 ),"Boys Love, Drama, Fantasia",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e93a9ded7c74.jpg,286,1.6K,1.5K,603,347,220,a5f78c27-341f-4262-81a2-6ab0b228d2b1
133,"historia corta de amor de dos ángeles (Manhua, Mpreg) *Capítulos cortos, unos más que otros (ㅅ´ ˘ `)♡*",Josei,MANHUA,Arcangel y Querubín [Ring],"Boys Love, Romance, Comedia, Fantasia",9.47,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/60271b1e221f7.jpg,8.3K,26.3K,50.4K,25.7K,7.2K,2.6K,dc4ded44-1e07-4ca3-95ca-3201180acc87
134,"Una chica común y corriente tropieza con un perro negro herido un día de camino a casa y decide llevarlo con ella. ¡Pero, cuando se queda dormida, el perro se convierte en un hombre guapo! ¡¿Qué pasará después?!",Josei,MANHUA,Teach The Devil Husband ( 2017 ),"Demonios, Romance, Fantasia",8.67,FINALIZADO,https://otakuteca.com/images/books/cover/30581_TMOManga59b0cf7e58e34.jpg,1.9K,5.5K,13.2K,3.1K,1.2K,1.7K,358153ff-c00e-4c0d-9c70-d159c8c286e7
135,"La hija de 13 años con discapacidad mental de la familia Ye, ¡un día renace! Ella gobierna sobre el Caldero del Dios Omnipotente, posee un espacio de cultivo espiritual. ¡Ya no es la niña abandonada que no sirve para nada y que todos intimidan cuando la ven! Con sus venenos incomparables, incluso los médicos milagrosos tienen que moverse a un lado. Las bestias espirituales piden contratos, pero es una pena, incluso el Dios de las Bestias tiene que llamarla Jefe. Escoria padre, te atreves a abandonar a tu esposa e hija, ella seguramente lo hará indigente y sin hogar. Gente del mundo, te atreves a intimidarla, a insultarla, ella definitivamente les pagará cien veces más. Renacida nuevamente en el mundo, ella regresa como soberana, pero quién sabe si atraerá al nefasto demonio sediento de sangre. Definitivamente es el emperador astuto que no duda en matar y matar a nadie, pero se transforma en un príncipe prisionero inofensivo, tonto y lindo de un país enemigo ...",Josei,MANHUA,"Miracle Doctor, Abandoned Daughter: The Sly Emperor’s Wild Beast-Tamer Empress","Acción, Aventura, Drama, Fantasia, Artes Marciales, Reencarnación, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5efab1960ccd0.jpg,879,2.9K,5.2K,2.1K,930,451,d725e446-3cac-4953-9db1-ebec0ac0b2a5
136,"Inferioridad, cobardía, deseo de ser amado, pero siempre escapando. Un humano y un demonio están en medio de la lucha incierta para buscar un lugar en donde puedan pertenecer y llevar su propia forma de vida.",Josei,MANHUA,Criando a un Demonio ( 2018 ),"Boys Love, Demonios, Psicológico, Drama, Misterio",9.07,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/39033_TMOManga5af5d23435094.jpg,999,6.1K,7.7K,2.2K,1.1K,751,91e3f83a-5882-4853-8967-d007820a8e8b
137,"Pasaron varios años y mis padres se fueron , es el quien , el sin parentesco conmigo , fue nombrado el único sucesor de la empresa y los bienes raices de mis padres . Sansón: Hasta que el dia que ella tenga 18 años. ya no sere su tutor . Según la voluntad se su padre , todo habra terminado y me convertire en su marido legal",Josei,MANHUA,Demon's Sweetheart ( 2018 ),"Drama, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c09462c7638c.jpg,356,1K,2.2K,485,196,300,989a3867-2df8-4e1b-ad03-208386af144d
138,"Yancy, un novelista, que ha estado deprimido todo el año, ha conocido a un dios ""exclusivo"" que transporta la suerte. Los dos tropiezan y tratan de lograr el objetivo de ayudar a Yancy a salir de la mala suerte, solo para descubrir que alguien había estado obstruyendo a sus espaldas. Las cosas son mucho menos simples de lo que parecen. ""Escuché que la suerte mejorará después de estar en una relación. ¿Quieres intentarlo?""",Josei,MANHUA,La suerte llega después de estar en una relación ( 2017 - 2019 ),"Boys Love, Romance",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e93cd6a2b0c0.jpg,1.2K,2.6K,2.2K,1.2K,600,210,3834c303-7b5c-4c46-a043-8e3c897566d0
139,"A una edad temprana, ella era un genio médico que fue encarcelada por su abuelo. Pero justo cuando logró escapar de sus grilletes, se encontró con la desgracia y cruzó a otro mundo. Ahora es la hija mayor dominante, pero no sirve para nada, dentro de la familia del duque. ¡Todos la ridiculizan por no tener un espíritu familiar, e incluso su prometido se complace en intimidarla! ¿Y qué? Tengo mis agujas de acupuntura, así que incluso si estás en la puerta de la muerte y me suplicas, ¡podría no ayudarte! Y ese hombre, ¡no te acerques a mí! Puede que te haya salvado la vida, ¡pero no te pedí que pagaras con tu cuerpo!",Josei,MANHUA,Genius Doctor: Black Belly Miss,"Aventura, Drama, Fantasia, Historia, Reencarnación, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ebcb7fabe5dc.jpg,1K,2.9K,5.7K,2.6K,912,421,86107bbf-8012-4fb2-960d-9b0f4126a40d
140,"Bai youling, uno de los tres cultivadores de demonios fue traicionado por su único discípulo, quien también era su futuro esposo. Renacida en el cuerpo de una plebeya, ¡una vez más subirá a la cima!",Josei,MANHUA,El Regreso de la Diosa Demonio,"Acción, Drama, Fantasia, Artes Marciales, Reencarnación, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f39e36181844.jpg,769,3.1K,4.5K,2K,889,491,ae237f17-e648-4b16-904e-e7eb465979b3
141,"La historia se sitúa en el ambiente occidental. Año 3574 del calendario Lista, el mundo comenzó a ir hacia la destrucción paso a paso. 500 años después, en este mundo ya ruinoso, una elfo vestida de negro que siempre le ha gustado caminar sola, Anliman Campbell, aceptó de repente a una esclava mujer loba, Eva. Su encuentro hizo que la rueda del destino comenzara a girar, lo que puede ocasionar una gran tormenta...",Josei,MANHUA,Beast of Blue Obsidian ( 2020 ),"Acción, Aventura, Drama, Girls Love, Romance, Sobrenatural, Fantasia",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6239b5efacf44.jpg,545,3.3K,5.1K,1.7K,776,373,58bb617c-3679-4fe0-b5d1-2f123ae717ff
142,"Xia ofendió a la superestrella llamado Señor Lu, y ordenó: ""Tírala y dale de comer al perro"". Más tarde, todos dijeron: el Señor Lu a echado a perder a la señora Lu y lo que temió. ""¡Este día no puede terminar, me voy a divorciar!"" Xia Xia se recostó sobre la cintura de Xiaoman. ""Mami, ¿vamos a jugar el juego de huir de casa otra vez?""",Josei,MANHUA,Mi loca esposa periodista ( 1990 ),"Comedia, Niños, Romance",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ee29bebb668a.jpg,895,2.6K,5K,2.4K,847,446,7f8cbbea-6b8a-44a3-8b56-c2c5d13ac351
143,"Es una historia sobre arrebatar y acosar. Su tía llevó a una hija a buscar refugio en su familia, pero resultó que su hermana, la prima, compartió el mismo padre con ella e incluso arrebató a su amante. Es una historia sobre el renacimiento y la venganza. Después de renacer con su memoria anterior, tuvo la intención de vengarse de todos los que la lastimaron en la vida pasada.",Josei,MANHUA,Schemes Of Beauty ( 2018 ),"Historia, Romance, Reencarnación",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5c23ad6b79372.jpg,261,634,1.4K,334,138,151,8c8365c8-63f6-41bf-8742-8183b8953078
144,"La bella propietaria del club nocturno Viena, Huaying Lan, cambio su aspecto y hace el ridículo para escapar de un matrimonio. Durante el día ella es una fea esposa, y por la noche la cantante mas seductora. Mientras lleva a cabo su plan, el joven y atractivo tío de su esposo, Cong Zhou Qin , un jefe militar, parece haber descubierto su secreto por accidente, y lentamente sus sentimientos por ella cambiaran a medida que la conozca.",Josei,MANHUA,Malvado general,"Comedia, Romance",1.00,FINALIZADO,https://otakuteca.com/images/books/cover/5f20f571f2ffa.jpg,694,1.6K,2K,923,500,302,79d0e135-1b3f-488d-95d5-f3a590879550
145,"Ella se despierta solo para encontrar al famoso ""Playboy"" de la compañía durmiendo a su lado. ""Nuestros cuerpos se funden como si quisieran convertirse en uno""....",Josei,MANHUA,Ripples Of Love ( 2018 ),"Comedia, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c098598418a1.jpg,261,925,2.1K,455,188,192,6fce387e-4e70-4181-a778-dc947e26ec28
146,"Xia Xingcheng, un joven con habilidades de actuación ordinarias, ha estado en la industria del entretenimiento durante 6 años, y sigue siendo todavía una pequeña estrella de la 18va línea, y pensaba que siempre iba a ser ese tipo de estrella. Pero ese día, dos reconocidos directores fueron hacia él, juntos con el rey de las películas, actuaron en teatros, protagonizaron éxitos y vinieron muchas oportunidades. Pero no ha tenido tiempo de ser feliz. El viento está soplando y el estilo de dibujo se empieza a ver un poco fuera de lugar, ¿Se debe a una caída física y mental? ¿O es algo más profundo?",Josei,MANHUA,La Estrella Alrededor Del Sol,"Boys Love, Drama, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e30c49f2e6d1.jpg,725,6.5K,6K,2.3K,1.2K,451,a113de84-6624-4b78-a1f2-c6b18b74b011
147,"¿Me ama? PERO NO SABE QUIEN SOY REALMENTE. LO MÁS CERCANO A ELLA, LA MAYOR OPORTUNIDAD DE EXPONER TODO LO QUE ESTOY OCULTANDO. VOY A ROMPER SU CORAZÓN, CONOZCO LOS RIESGOS, PERO NO ME PUEDO FORZAR A QUEDARME. LO PERDERÉ TODO CUANDO REVELE QUÉ HAY DEBAJO DE ESTA MÁSCARA.?",Josei,MANHUA,BENEATH THE MASK,"Drama, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ca8f46db69f9.jpg,340,1.4K,2.1K,612,294,308,ce6a60f2-8a18-486b-91c3-6f0eb7a2e3f1
148,"Xi Jie, la superestrella del círculo de entretenimiento, está filmando con la galardonada actriz Irene Venture, y luego se produce un siniestro asesinato. Resulta que el asesinato no es más que el resultado de la lucha interna entre diferentes clanes de vampiros, mientras que Xi Jie es el ángel Lord Michael, e Irene es la reina de los Vampiros...",Josei,MANHUA,Eternal Daytime In The Night ( 2019 - 2020 ),"Boys Love, Comedia, Drama, Romance, Sobrenatural, Vampiros",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5dee2b4d859fc.jpg,591,2.8K,2.3K,837,657,360,fa276ffe-2437-422b-8d81-1f2654d67778
149,"""Escanee el código QR y pague la cantidad, puede convertirse en una persona favorecida por los ángeles"" -",Josei,MANHUA,Solo quiero tocarte ( 2020 ),"Boys Love, Fantasia, Romance, Vida Escolar, Ciencia Ficción, Realidad Virtual",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5eed51469163d.jpg,444,3K,3K,1.1K,701,272,1bc8e504-4a04-42be-97a6-eff3a3e6a6b9
150,"En su vida pasada, él era su guardián personal más leal, pero por un malentendido perdió todo para siempre. En esta vida, el sigue buscando los rastros de ella, y se convierte en pequeño y encantador ¿“problema” para ella? ¿Habrá un camino sin problemas para perseguir el amor? ¿Quién es él en el sueño de la princesa?",Josei,MANHUA,Badao zhong quan zun aiji ( 2017 ),"Romance, Fantasia, Reencarnación",8.80,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/32389_TMOManga59f6533f66290.jpg,458,1.9K,4.2K,732,289,402,c18103a4-7ade-4699-8705-e7c0e13aea3c
151,"La Diosa de la Guerra murió con agravios. Ahora, después de renacer como Ye Weiyun, está en camino de comenzar una vida nueva y feliz. Que venganza ¿Qué escoria? ¡La violencia se debe combatir con violencia! Me convertiré en una mujer rica y construiré mi propio harén. ""En el pasado fui intimidada y nunca me resistí. Ahora, mira bien a la reina en la que me he convertido"".",Josei,MANHUA,La chica malvada se convertirá en emperatriz ( 2020 ),"Aventura, Drama, Fantasia, Historia, Artes Marciales, Reencarnación, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f16546bde2cf.jpg,852,3.6K,5.8K,2.5K,1.1K,772,248e8a8b-1d00-46d7-97dc-fd1cbeae38a3
152,"Qian Yun Xi, la hija mayor del primer ministro, nació con una habilidad especial. Debido a esto, ella fue considerada ""anormal"" y fue criada en el monte. Lin Yun. Al cumplir 16 años, tomó el lugar de su hermana menor para casarse con la familia real de Ye. Los rumores dicen que Ye You Ming es extraño, frío y cruel. ¿Cómo se jugará el destino de Qian Yun Xi?",Josei,MANHUA,Psychic Princess ( 2017 ),"Comedia, Romance, Historia, Harem, Acción, Demonios, Reencarnación",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/36489_TMOManga5a984ad10dc3c.jpg,1K,3.5K,7K,2.2K,835,763,f83f76bb-efa1-4754-96c1-15ebc75e1308
153,"Ella fue tracionada por su famila que queria 2 billones, llegandoa ser intercambiada.... ¿Qué hará?¿Qué sucederá?",Josei,MANHUA,La esposa fría del presidente multillonario ( 2018 ),"Drama, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bd3defb24206.jpg,591,1.7K,4K,922,414,421,b35d0ddc-39c5-4fc6-b5db-f3879d7df9d2
154,"Un joven maestro fugitivo cae accidentalmente al agua y se desvía hacia el legendario Peach Blossom Springs. Tal como lo describe el antiguo poema, no surgirían presiones ni disputas allí, y todo el lugar parece sacado de un cuento de hadas. Todo es perfecto, pero la sensación de que algo está mal todavía permanece. ¿Qué se esconde detrás de Peach Blossom Springs?",Josei,MANHUA,YuZe of the Peach Blossom Springs ( 2017 ),"Boys Love, Drama, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b60c6ef3ad02.jpg,241,2K,2.3K,548,357,217,9f37fc66-044a-419c-bb03-60df8060df02
155,"Ella fue obligada a casarse con un presidente lisiado por el bien de su familia. Reacia a aceptar su matrimonio, muestra distancia hacia su esposo, pero el amor y el respeto lentamente irán abriendo su corazón.",Josei,MANHUA,Arranged Marriage With My Beloved Wife ( 2018 ),"Drama, Romance",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c0b4292c4d77.jpg,1.2K,1.4K,3.6K,971,373,263,f11d19ff-bb48-4da9-a0ce-df4198694ae2
156,"Arrancada del mundo moderno al antiguo período que se encuentra en guerra; una chica corriente se encuentra en la posición de Helena de Troya: monarcas, duques e incontables hombres en el poder libraran guerras solo por ella. Debe escapar de uno de esos tiranos lo más rápido que pueda. Sin embargo, ¿puede realmente decidirse a dejarlo sin volver atrás?",Josei,MANHUA,El Mejor Amor del Mundo,"Drama, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c95868002876.jpg,649,3.1K,4.4K,1.7K,667,501,0667bc87-3245-4ba6-a592-bc725065e008
157,"""El cantante más popular hace su debut de nuevo ¡Pero esta vez como una mujer! ¿Qué pasará con él?""",Josei,MANHUA,Let's fall in love ( 2019 - 2022 ),"Boys Love, Romance",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ceb1027460b8.jpg,483,2.7K,3.2K,1.1K,625,259,155eac3b-f82c-4331-ab3e-611f6eea0e0f
158,"A Cheng Li Yue fue engañada por su Esposo y su amante arrojándola en brazo de un hombre desconocido y así obligandola a firmar el divorcio con el fin de despojarla de la equidad que su padre le había dejado, Cuatro años más tarde, ella regresó con Meng bao Zé, y dentro de unos días, su hijo trajo de vuelta a un chico súper guapo que se parecía exactamente a él, cuál sera el futuro de Cheng Li Yue con ese chico guapo...",Josei,MANHUA,zong cái diē di chāo gěi li ( 2019 ),"Niños, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d8bd0c7b3c6f.jpg,1.4K,3.2K,8.4K,3K,1.1K,752,12c87b05-1b6f-45a3-9426-361e5b5c31bc
